sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status
2026-08-07T19:43:00.000Z,네이버,EASE-19-IVY-F,11,920260,27000,73621,23007,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-16-2-3,1,KR,KRW,CUST-0210,부산,해운대구,paid
2026-08-07T20:50:00.000Z,W컨셉,EASE-19-IVY-F,12,918480,27000,137772,32147,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-16-2-4,1,KR,KRW,CUST-0215,인천,연수구,paid
2026-08-07T21:57:00.000Z,매장 POS,EASE-19-IVY-F,14,1221080,27000,24422,12211,0,0,0,STORE-BUSAN,부산 센텀,Layer Top,TOP,BETA-16-2-5,1,KR,KRW,CUST-0220,대구,수성구,paid
2026-08-07T17:33:00.000Z,자사몰,CORE-08-GRY-F,8,923440,39000,36938,32320,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-16-3-0,1,KR,KRW,CUST-0206,서울,강남구,paid
2026-08-07T18:40:00.000Z,무신사,CORE-08-GRY-F,10,1047200,39000,125664,47124,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-16-3-1,1,KR,KRW,CUST-0211,경기,성남시,paid
2026-08-07T19:47:00.000Z,29CM,CORE-08-GRY-F,12,1285200,39000,179928,51408,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-16-3-2,1,KR,KRW,CUST-0216,부산,해운대구,paid
2026-08-07T20:54:00.000Z,네이버,CORE-08-GRY-F,13,1454180,39000,116334,36355,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-16-3-3,1,KR,KRW,CUST-0221,인천,연수구,paid
2026-08-07T21:01:00.000Z,W컨셉,CORE-08-GRY-F,15,1535100,39000,230265,53729,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-16-3-4,1,KR,KRW,CUST-0226,대구,수성구,paid
2026-08-07T10:08:00.000Z,매장 POS,CORE-08-GRY-F,16,1865920,39000,37318,18659,0,0,0,STORE-SHANGHAI,상하이 IFC,Core Knit,TOP,BETA-16-3-5,1,KR,KRW,CUST-0231,서울,성동구,paid
2026-08-07T18:44:00.000Z,자사몰,AIR-24-NVY-F,11,2112660,65000,84506,73943,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-16-4-0,1,KR,KRW,CUST-0217,경기,성남시,paid
2026-08-07T19:51:00.000Z,무신사,AIR-24-NVY-F,12,0,65000,0,0,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-16-4-1,1,KR,KRW,CUST-0222,부산,해운대구,cancelled
2026-08-07T20:58:00.000Z,29CM,AIR-24-NVY-F,14,2494800,65000,349272,99792,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-16-4-2,1,KR,KRW,CUST-0227,인천,연수구,paid
2026-08-07T21:05:00.000Z,네이버,AIR-24-NVY-F,15,2791800,65000,223344,69795,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-16-4-3,1,KR,KRW,CUST-0232,대구,수성구,paid
2026-08-07T10:12:00.000Z,W컨셉,AIR-24-NVY-F,16,2724480,65000,408672,95357,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-16-4-4,1,KR,KRW,CUST-0237,서울,성동구,paid
2026-08-07T11:19:00.000Z,매장 POS,AIR-24-NVY-F,17,3298680,65000,65974,32987,0,0,0,DC-ONLINE,온라인 DC,Volume Dress,DRESS,BETA-16-4-5,1,KR,KRW,CUST-0242,서울,강남구,paid
2026-08-07T19:55:00.000Z,자사몰,FRAME-31-DNM-F,13,2875080,78000,115003,100628,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-0,1,KR,KRW,CUST-0228,부산,해운대구,paid
2026-08-07T20:02:00.000Z,무신사,FRAME-31-DNM-F,15,3009600,78000,361152,135432,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-1,1,KR,KRW,CUST-0233,인천,연수구,paid
2026-08-07T21:09:00.000Z,29CM,FRAME-31-DNM-F,16,3283200,78000,459648,131328,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-2,1,KR,KRW,CUST-0238,대구,수성구,paid
2026-08-07T10:16:00.000Z,네이버,FRAME-31-DNM-F,17,3643440,78000,291475,91086,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-3,1,KR,KRW,CUST-0243,서울,성동구,paid
2026-08-07T11:23:00.000Z,W컨셉,FRAME-31-DNM-F,18,3529440,78000,529416,123530,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-4,1,KR,KRW,CUST-0248,서울,강남구,paid
2026-08-07T12:30:00.000Z,매장 POS,FRAME-31-DNM-F,18,4021920,78000,80438,40219,0,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-16-5-5,1,KR,KRW,CUST-0253,경기,성남시,paid
2026-08-07T20:06:00.000Z,자사몰,SHEER-15-WHT-F,15,1440450,31000,57618,50416,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-16-6-0,1,KR,KRW,CUST-0239,인천,연수구,paid
2026-08-07T21:13:00.000Z,무신사,SHEER-15-WHT-F,17,1481040,31000,177725,66647,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-16-6-1,1,KR,KRW,CUST-0244,대구,수성구,paid
2026-08-07T10:20:00.000Z,29CM,SHEER-15-WHT-F,18,1603800,31000,224532,64152,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-16-6-2,1,KR,KRW,CUST-0249,서울,성동구,paid
2026-08-07T11:27:00.000Z,네이버,SHEER-15-WHT-F,18,1675080,31000,134006,41877,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-16-6-3,1,KR,KRW,CUST-0254,서울,강남구,paid
2026-08-07T12:34:00.000Z,W컨셉,SHEER-15-WHT-F,19,1617660,31000,242649,56618,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-16-6-4,1,KR,KRW,CUST-0259,경기,성남시,paid
2026-08-07T13:41:00.000Z,매장 POS,SHEER-15-WHT-F,18,1746360,31000,34927,17464,0,0,0,STORE-SEONGSU,성수 플래그십,Sheer Layer Top,TOP,BETA-16-6-5,1,KR,KRW,CUST-0264,부산,해운대구,paid
2026-08-07T21:17:00.000Z,자사몰,FORM-12-BLK-F,18,4679280,91000,187171,163775,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-16-7-0,1,KR,KRW,CUST-0250,대구,수성구,paid
2026-08-07T10:24:00.000Z,무신사,FORM-12-BLK-F,19,4480960,91000,537715,201643,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-16-7-1,1,KR,KRW,CUST-0255,서울,성동구,paid
2026-08-07T11:31:00.000Z,29CM,FORM-12-BLK-F,19,4582800,91000,641592,183312,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-16-7-2,1,KR,KRW,CUST-0260,서울,강남구,paid
2026-08-07T12:38:00.000Z,네이버,FORM-12-BLK-F,19,4786480,91000,382918,119662,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-16-7-3,1,KR,KRW,CUST-0265,경기,성남시,paid
2026-08-07T13:45:00.000Z,W컨셉,FORM-12-BLK-F,19,4379120,91000,656868,153269,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-16-7-4,1,KR,KRW,CUST-0270,부산,해운대구,paid
2026-08-07T14:52:00.000Z,매장 POS,FORM-12-BLK-F,18,4727520,91000,94550,47275,0,0,0,STORE-GANGNAM,강남점,Relaxed Blazer,OUTER,BETA-16-7-5,1,KR,KRW,CUST-0275,인천,연수구,paid
2026-08-06T15:00:00.000Z,자사몰,ARC-07-BLK-F,3,721680,82000,28867,25259,3500,9622,1,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-17-0-0,1,KR,KRW,CUST-0210,대구,수성구,paid
2026-08-06T16:07:00.000Z,무신사,ARC-07-BLK-F,4,872960,82000,104755,39283,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-17-0-1,1,KR,KRW,CUST-0215,서울,성동구,paid
2026-08-06T17:14:00.000Z,29CM,ARC-07-BLK-F,6,1339200,82000,187488,53568,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-17-0-2,1,KR,KRW,CUST-0220,서울,강남구,paid
2026-08-06T18:21:00.000Z,네이버,ARC-07-BLK-F,7,1631840,82000,130547,40796,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-17-0-3,1,KR,KRW,CUST-0225,경기,성남시,paid
2026-08-06T19:28:00.000Z,W컨셉,ARC-07-BLK-F,9,1919520,82000,287928,67183,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-17-0-4,1,KR,KRW,CUST-0230,부산,해운대구,paid
2026-08-06T20:35:00.000Z,매장 POS,ARC-07-BLK-F,10,2430400,82000,48608,24304,0,0,0,STORE-HANNAM,한남점,Utility Jacket,OUTER,BETA-17-0-5,1,KR,KRW,CUST-0235,인천,연수구,paid
2026-08-06T16:11:00.000Z,자사몰,FLOW-22-BLK-F,5,766300,51000,30652,26821,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-17-1-0,1,KR,KRW,CUST-0221,서울,성동구,paid
2026-08-06T17:18:00.000Z,무신사,FLOW-22-BLK-F,6,834240,51000,100109,37541,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-17-1-1,1,KR,KRW,CUST-0226,서울,강남구,paid
2026-08-06T18:25:00.000Z,29CM,FLOW-22-BLK-F,8,1137600,51000,159264,45504,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-17-1-2,1,KR,KRW,CUST-0231,경기,성남시,paid
2026-08-06T19:32:00.000Z,네이버,FLOW-22-BLK-F,9,1336680,51000,106934,33417,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-17-1-3,1,KR,KRW,CUST-0236,부산,해운대구,paid
2026-08-06T20:39:00.000Z,W컨셉,FLOW-22-BLK-F,11,1494680,51000,224202,52314,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-17-1-4,1,KR,KRW,CUST-0241,인천,연수구,paid
2026-08-06T21:46:00.000Z,매장 POS,FLOW-22-BLK-F,12,1858080,51000,37162,18581,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,BETA-17-1-5,1,KR,KRW,CUST-0246,대구,수성구,paid
2026-08-06T17:22:00.000Z,자사몰,EASE-19-IVY-F,7,604310,27000,24172,21151,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-17-2-0,1,KR,KRW,CUST-0232,서울,강남구,paid
2026-08-06T18:29:00.000Z,무신사,EASE-19-IVY-F,8,626560,27000,75187,28195,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-17-2-1,1,KR,KRW,CUST-0237,경기,성남시,paid
2026-08-06T19:36:00.000Z,29CM,EASE-19-IVY-F,10,0,27000,0,0,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-17-2-2,1,KR,KRW,CUST-0242,부산,해운대구,cancelled
2026-08-06T20:43:00.000Z,네이버,EASE-19-IVY-F,11,920260,27000,73621,23007,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-17-2-3,1,KR,KRW,CUST-0247,인천,연수구,paid
2026-08-06T21:50:00.000Z,W컨셉,EASE-19-IVY-F,13,995020,27000,149253,34826,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-17-2-4,1,KR,KRW,CUST-0252,대구,수성구,paid
2026-08-06T10:57:00.000Z,매장 POS,EASE-19-IVY-F,14,1221080,27000,24422,12211,0,0,0,STORE-SHANGHAI,상하이 IFC,Layer Top,TOP,BETA-17-2-5,1,KR,KRW,CUST-0257,서울,성동구,paid
2026-08-06T18:33:00.000Z,자사몰,CORE-08-GRY-F,9,1038870,39000,41555,36360,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-17-3-0,1,KR,KRW,CUST-0243,경기,성남시,paid
2026-08-06T19:40:00.000Z,무신사,CORE-08-GRY-F,11,1151920,39000,138230,51836,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-17-3-1,1,KR,KRW,CUST-0248,부산,해운대구,paid
2026-08-06T20:47:00.000Z,29CM,CORE-08-GRY-F,12,1285200,39000,179928,51408,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-17-3-2,1,KR,KRW,CUST-0253,인천,연수구,paid
2026-08-06T21:54:00.000Z,네이버,CORE-08-GRY-F,14,1566040,39000,125283,39151,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-17-3-3,1,KR,KRW,CUST-0258,대구,수성구,paid
2026-08-06T10:01:00.000Z,W컨셉,CORE-08-GRY-F,15,1535100,39000,230265,53729,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-17-3-4,1,KR,KRW,CUST-0263,서울,성동구,paid
2026-08-06T11:08:00.000Z,매장 POS,CORE-08-GRY-F,15,1749300,39000,34986,17493,0,0,0,DC-ONLINE,온라인 DC,Core Knit,TOP,BETA-17-3-5,1,KR,KRW,CUST-0268,서울,강남구,paid
2026-08-06T19:44:00.000Z,자사몰,AIR-24-NVY-F,11,2112660,65000,84506,73943,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-0,1,KR,KRW,CUST-0254,부산,해운대구,paid
2026-08-06T20:51:00.000Z,무신사,AIR-24-NVY-F,13,2265120,65000,271814,101930,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-1,1,KR,KRW,CUST-0259,인천,연수구,paid
2026-08-06T21:58:00.000Z,29CM,AIR-24-NVY-F,14,2494800,65000,349272,99792,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-2,1,KR,KRW,CUST-0264,대구,수성구,paid
2026-08-06T10:05:00.000Z,네이버,AIR-24-NVY-F,15,2791800,65000,223344,69795,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-3,1,KR,KRW,CUST-0269,서울,성동구,paid
2026-08-06T11:12:00.000Z,W컨셉,AIR-24-NVY-F,16,2724480,65000,408672,95357,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-4,1,KR,KRW,CUST-0274,서울,강남구,paid
2026-08-06T12:19:00.000Z,매장 POS,AIR-24-NVY-F,16,3104640,65000,62093,31046,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-17-4-5,1,KR,KRW,CUST-0279,경기,성남시,paid
2026-08-06T20:55:00.000Z,자사몰,FRAME-31-DNM-F,14,3096240,78000,123850,108368,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-17-5-0,1,KR,KRW,CUST-0265,인천,연수구,paid
2026-08-06T21:02:00.000Z,무신사,FRAME-31-DNM-F,15,3009600,78000,361152,135432,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-17-5-1,1,KR,KRW,CUST-0270,대구,수성구,paid
2026-08-06T10:09:00.000Z,29CM,FRAME-31-DNM-F,16,3283200,78000,459648,131328,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-17-5-2,1,KR,KRW,CUST-0275,서울,성동구,paid
2026-08-06T11:16:00.000Z,네이버,FRAME-31-DNM-F,17,3643440,78000,291475,91086,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-17-5-3,1,KR,KRW,CUST-0280,서울,강남구,paid
2026-08-06T12:23:00.000Z,W컨셉,FRAME-31-DNM-F,17,3333360,78000,500004,116668,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-17-5-4,1,KR,KRW,CUST-0285,경기,성남시,paid
2026-08-06T13:30:00.000Z,매장 POS,FRAME-31-DNM-F,17,3798480,78000,75970,37985,0,0,0,STORE-SEONGSU,성수 플래그십,Denim Dress,DRESS,BETA-17-5-5,1,KR,KRW,CUST-0290,부산,해운대구,paid
2026-08-06T21:06:00.000Z,자사몰,SHEER-15-WHT-F,16,1536480,31000,61459,53777,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-17-6-0,1,KR,KRW,CUST-0276,대구,수성구,paid
2026-08-06T10:13:00.000Z,무신사,SHEER-15-WHT-F,17,1481040,31000,177725,66647,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-17-6-1,1,KR,KRW,CUST-0281,서울,성동구,paid
2026-08-06T11:20:00.000Z,29CM,SHEER-15-WHT-F,17,1514700,31000,212058,60588,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-17-6-2,1,KR,KRW,CUST-0286,서울,강남구,paid
2026-08-06T12:27:00.000Z,네이버,SHEER-15-WHT-F,18,1675080,31000,134006,41877,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-17-6-3,1,KR,KRW,CUST-0291,경기,성남시,paid
2026-08-06T13:34:00.000Z,W컨셉,SHEER-15-WHT-F,17,1447380,31000,217107,50658,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-17-6-4,1,KR,KRW,CUST-0296,부산,해운대구,paid
2026-08-06T14:41:00.000Z,매장 POS,SHEER-15-WHT-F,17,1649340,31000,32987,16493,0,0,0,STORE-GANGNAM,강남점,Sheer Layer Top,TOP,BETA-17-6-5,1,KR,KRW,CUST-0301,인천,연수구,paid
2026-08-06T10:17:00.000Z,자사몰,FORM-12-BLK-F,18,4679280,91000,187171,163775,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-17-7-0,1,KR,KRW,CUST-0287,서울,성동구,paid
2026-08-06T11:24:00.000Z,무신사,FORM-12-BLK-F,18,4245120,91000,509414,191030,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-17-7-1,1,KR,KRW,CUST-0292,서울,강남구,paid
2026-08-06T12:31:00.000Z,29CM,FORM-12-BLK-F,18,4341600,91000,607824,173664,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-17-7-2,1,KR,KRW,CUST-0297,경기,성남시,paid
2026-08-06T13:38:00.000Z,네이버,FORM-12-BLK-F,18,4534560,91000,362765,113364,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-17-7-3,1,KR,KRW,CUST-0302,부산,해운대구,paid
2026-08-06T14:45:00.000Z,W컨셉,FORM-12-BLK-F,17,3918160,91000,587724,137136,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-17-7-4,1,KR,KRW,CUST-0307,인천,연수구,paid
2026-08-06T15:52:00.000Z,매장 POS,FORM-12-BLK-F,17,4464880,91000,89298,44649,0,0,0,STORE-HANNAM,한남점,Relaxed Blazer,OUTER,BETA-17-7-5,1,KR,KRW,CUST-0312,대구,수성구,paid
2026-08-05T16:00:00.000Z,자사몰,ARC-07-BLK-F,4,962240,82000,38490,33678,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-18-0-0,1,KR,KRW,CUST-0247,서울,성동구,paid
2026-08-05T17:07:00.000Z,무신사,ARC-07-BLK-F,5,1091200,82000,130944,49104,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-18-0-1,1,KR,KRW,CUST-0252,서울,강남구,paid
2026-08-05T18:14:00.000Z,29CM,ARC-07-BLK-F,6,1339200,82000,187488,53568,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-18-0-2,1,KR,KRW,CUST-0257,경기,성남시,paid
2026-08-05T19:21:00.000Z,네이버,ARC-07-BLK-F,8,0,82000,0,0,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-18-0-3,1,KR,KRW,CUST-0262,부산,해운대구,cancelled
2026-08-05T20:28:00.000Z,W컨셉,ARC-07-BLK-F,9,1919520,82000,287928,67183,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-18-0-4,1,KR,KRW,CUST-0267,인천,연수구,paid
2026-08-05T21:35:00.000Z,매장 POS,ARC-07-BLK-F,10,2430400,82000,48608,24304,0,0,0,STORE-BUSAN,부산 센텀,Utility Jacket,OUTER,BETA-18-0-5,1,KR,KRW,CUST-0272,대구,수성구,paid
2026-08-05T17:11:00.000Z,자사몰,FLOW-22-BLK-F,5,766300,51000,30652,26821,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-18-1-0,1,KR,KRW,CUST-0258,서울,강남구,paid
2026-08-05T18:18:00.000Z,무신사,FLOW-22-BLK-F,7,973280,51000,116794,43798,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-18-1-1,1,KR,KRW,CUST-0263,경기,성남시,paid
2026-08-05T19:25:00.000Z,29CM,FLOW-22-BLK-F,8,1137600,51000,159264,45504,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-18-1-2,1,KR,KRW,CUST-0268,부산,해운대구,paid
2026-08-05T20:32:00.000Z,네이버,FLOW-22-BLK-F,10,1485200,51000,118816,37130,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-18-1-3,1,KR,KRW,CUST-0273,인천,연수구,paid
2026-08-05T21:39:00.000Z,W컨셉,FLOW-22-BLK-F,11,1494680,51000,224202,52314,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-18-1-4,1,KR,KRW,CUST-0278,대구,수성구,paid
2026-08-05T10:46:00.000Z,매장 POS,FLOW-22-BLK-F,12,1858080,51000,37162,18581,0,0,0,STORE-SHANGHAI,상하이 IFC,Drape Pants,BOTTOM,BETA-18-1-5,1,KR,KRW,CUST-0283,서울,성동구,paid
2026-08-05T18:22:00.000Z,자사몰,EASE-19-IVY-F,8,690640,27000,27626,24172,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-18-2-0,1,KR,KRW,CUST-0269,경기,성남시,paid
2026-08-05T19:29:00.000Z,무신사,EASE-19-IVY-F,9,704880,27000,84586,31720,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-18-2-1,1,KR,KRW,CUST-0274,부산,해운대구,paid
2026-08-05T20:36:00.000Z,29CM,EASE-19-IVY-F,10,801000,27000,112140,32040,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-18-2-2,1,KR,KRW,CUST-0279,인천,연수구,paid
2026-08-05T21:43:00.000Z,네이버,EASE-19-IVY-F,12,1003920,27000,80314,25098,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-18-2-3,1,KR,KRW,CUST-0284,대구,수성구,paid
2026-08-05T10:50:00.000Z,W컨셉,EASE-19-IVY-F,13,995020,27000,149253,34826,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-18-2-4,1,KR,KRW,CUST-0289,서울,성동구,paid
2026-08-05T11:57:00.000Z,매장 POS,EASE-19-IVY-F,13,1133860,27000,22677,11339,0,0,0,DC-ONLINE,온라인 DC,Layer Top,TOP,BETA-18-2-5,1,KR,KRW,CUST-0294,서울,강남구,paid
2026-08-05T19:33:00.000Z,자사몰,CORE-08-GRY-F,10,1154300,39000,46172,40401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-0,1,KR,KRW,CUST-0280,부산,해운대구,paid
2026-08-05T20:40:00.000Z,무신사,CORE-08-GRY-F,11,1151920,39000,138230,51836,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-1,1,KR,KRW,CUST-0285,인천,연수구,paid
2026-08-05T21:47:00.000Z,29CM,CORE-08-GRY-F,12,1285200,39000,179928,51408,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-2,1,KR,KRW,CUST-0290,대구,수성구,paid
2026-08-05T10:54:00.000Z,네이버,CORE-08-GRY-F,14,1566040,39000,125283,39151,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-3,1,KR,KRW,CUST-0295,서울,성동구,paid
2026-08-05T11:01:00.000Z,W컨셉,CORE-08-GRY-F,14,1432760,39000,214914,50147,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-4,1,KR,KRW,CUST-0300,서울,강남구,paid
2026-08-05T12:08:00.000Z,매장 POS,CORE-08-GRY-F,15,1749300,39000,34986,17493,0,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-18-3-5,1,KR,KRW,CUST-0305,경기,성남시,paid
2026-08-05T20:44:00.000Z,자사몰,AIR-24-NVY-F,12,2304720,65000,92189,80665,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-18-4-0,1,KR,KRW,CUST-0291,인천,연수구,paid
2026-08-05T21:51:00.000Z,무신사,AIR-24-NVY-F,13,2265120,65000,271814,101930,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-18-4-1,1,KR,KRW,CUST-0296,대구,수성구,paid
2026-08-05T10:58:00.000Z,29CM,AIR-24-NVY-F,14,2494800,65000,349272,99792,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-18-4-2,1,KR,KRW,CUST-0301,서울,성동구,paid
2026-08-05T11:05:00.000Z,네이버,AIR-24-NVY-F,15,2791800,65000,223344,69795,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-18-4-3,1,KR,KRW,CUST-0306,서울,강남구,paid
2026-08-05T12:12:00.000Z,W컨셉,AIR-24-NVY-F,15,2554200,65000,383130,89397,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-18-4-4,1,KR,KRW,CUST-0311,경기,성남시,paid
2026-08-05T13:19:00.000Z,매장 POS,AIR-24-NVY-F,15,2910600,65000,58212,29106,0,0,0,STORE-SEONGSU,성수 플래그십,Volume Dress,DRESS,BETA-18-4-5,1,KR,KRW,CUST-0316,부산,해운대구,paid
2026-08-05T21:55:00.000Z,자사몰,FRAME-31-DNM-F,14,3096240,78000,123850,108368,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-18-5-0,1,KR,KRW,CUST-0302,대구,수성구,paid
2026-08-05T10:02:00.000Z,무신사,FRAME-31-DNM-F,15,3009600,78000,361152,135432,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-18-5-1,1,KR,KRW,CUST-0307,서울,성동구,paid
2026-08-05T11:09:00.000Z,29CM,FRAME-31-DNM-F,16,3283200,78000,459648,131328,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-18-5-2,1,KR,KRW,CUST-0312,서울,강남구,paid
2026-08-05T12:16:00.000Z,네이버,FRAME-31-DNM-F,16,3429120,78000,274330,85728,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-18-5-3,1,KR,KRW,CUST-0317,경기,성남시,paid
2026-08-05T13:23:00.000Z,W컨셉,FRAME-31-DNM-F,16,3137280,78000,470592,109805,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-18-5-4,1,KR,KRW,CUST-0322,부산,해운대구,paid
2026-08-05T14:30:00.000Z,매장 POS,FRAME-31-DNM-F,15,3351600,78000,67032,33516,0,0,0,STORE-GANGNAM,강남점,Denim Dress,DRESS,BETA-18-5-5,1,KR,KRW,CUST-0327,인천,연수구,paid
2026-08-05T10:06:00.000Z,자사몰,SHEER-15-WHT-F,16,1536480,31000,61459,53777,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-18-6-0,1,KR,KRW,CUST-0313,서울,성동구,paid
