sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status,scenario_note,data_pack_version
2026-08-25T11:00:00+09:00,자사몰,FLOW-22-BLK-F,15,2298900,51000,91956,80462,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260825-01-00,1,KR,KRW,CUST-0199,인천,연수구,paid,FLOW-22 부산 수요 급증,v2
2026-08-25T12:13:00+09:00,무신사,FLOW-22-BLK-F,5,726800,51000,87216,32706,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260825-01-01,1,KR,KRW,CUST-0210,대구,수성구,paid,정상 범위,v2
2026-08-25T13:26:00+09:00,29CM,FLOW-22-BLK-F,3,445560,51000,62378,17822,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260825-01-02,1,KR,KRW,CUST-0221,서울,성동구,paid,정상 범위,v2
2026-08-25T14:39:00+09:00,네이버,FLOW-22-BLK-F,4,613040,51000,49043,15326,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260825-01-03,1,KR,KRW,CUST-0232,서울,강남구,paid,정상 범위,v2
2026-08-25T15:52:00+09:00,W컨셉,FLOW-22-BLK-F,3,417120,51000,62568,14599,3500,6500,1,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260825-01-04,1,KR,KRW,CUST-0243,서울,마포구,paid,정상 범위,v2
2026-08-25T16:05:00+09:00,매장 POS,FLOW-22-BLK-F,9,1379340,51000,27587,13793,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,EVENT14-20260825-01-05,1,KR,KRW,CUST-0254,부산,해운대구,paid,FLOW-22 부산 수요 급증,v2
2026-08-25T12:11:00+09:00,자사몰,EASE-19-CRM-F,2,0,36000,0,0,0,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260825-02-00,1,KR,KRW,CUST-0236,대구,수성구,cancelled,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T13:24:00+09:00,무신사,EASE-19-CRM-F,2,193520,36000,23222,8708,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260825-02-01,1,KR,KRW,CUST-0247,서울,성동구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T14:37:00+09:00,29CM,EASE-19-CRM-F,2,193520,36000,27093,7741,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260825-02-02,1,KR,KRW,CUST-0258,서울,강남구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T15:50:00+09:00,네이버,EASE-19-CRM-F,2,193520,36000,15482,4838,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260825-02-03,1,KR,KRW,CUST-0269,서울,마포구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T16:03:00+09:00,W컨셉,EASE-19-CRM-F,2,193520,36000,29028,6773,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260825-02-04,1,KR,KRW,CUST-0280,경기,성남시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T17:16:00+09:00,매장 POS,EASE-19-CRM-F,1,96760,36000,1935,968,0,0,0,STORE-SHANGHAI,상하이 IFC,Layer Top,TOP,EVENT14-20260825-02-05,1,CN,KRW,CUST-0291,上海,浦东新区,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-25T13:22:00+09:00,자사몰,NOVA-11-NVY-F,3,634380,72000,25375,22203,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260825-03-00,1,KR,KRW,CUST-0273,서울,성동구,paid,정상 범위,v2
2026-08-25T14:35:00+09:00,무신사,NOVA-11-NVY-F,3,601680,72000,72202,27076,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260825-03-01,1,KR,KRW,CUST-0284,서울,강남구,paid,정상 범위,v2
2026-08-25T15:48:00+09:00,29CM,NOVA-11-NVY-F,2,409840,72000,57378,16394,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260825-03-02,1,KR,KRW,CUST-0295,서울,마포구,paid,정상 범위,v2
2026-08-25T16:01:00+09:00,네이버,NOVA-11-NVY-F,2,422920,72000,33834,10573,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260825-03-03,1,KR,KRW,CUST-0306,경기,성남시,paid,정상 범위,v2
2026-08-25T17:14:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260825-03-04,1,KR,KRW,CUST-0317,경기,수원시,paid,정상 범위,v2
2026-08-25T18:27:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-SEONGSU,성수 플래그십,Volume Dress,DRESS,EVENT14-20260825-03-05,1,KR,KRW,CUST-0328,서울,성동구,paid,정상 범위,v2
2026-08-25T14:33:00+09:00,자사몰,AIR-24-NVY-F,4,768240,68000,30730,26888,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260825-04-00,1,KR,KRW,CUST-0310,서울,강남구,paid,정상 범위,v2
2026-08-25T15:46:00+09:00,무신사,AIR-24-NVY-F,5,910800,68000,109296,40986,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260825-04-01,1,KR,KRW,CUST-0321,서울,마포구,paid,정상 범위,v2
2026-08-25T16:59:00+09:00,29CM,AIR-24-NVY-F,3,558360,68000,78170,22334,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260825-04-02,1,KR,KRW,CUST-0332,경기,성남시,paid,정상 범위,v2
2026-08-25T17:12:00+09:00,네이버,AIR-24-NVY-F,4,768240,68000,61459,19206,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260825-04-03,1,KR,KRW,CUST-0343,경기,수원시,paid,정상 범위,v2
2026-08-25T18:25:00+09:00,W컨셉,AIR-24-NVY-F,3,522720,68000,78408,18295,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260825-04-04,1,KR,KRW,CUST-0354,부산,해운대구,paid,정상 범위,v2
2026-08-25T19:38:00+09:00,매장 POS,AIR-24-NVY-F,2,0,68000,0,0,0,0,0,STORE-GANGNAM,강남점,Airy Volume Dress,DRESS,EVENT14-20260825-04-05,1,KR,KRW,CUST-0365,서울,강남구,cancelled,정상 범위,v2
2026-08-25T15:44:00+09:00,자사몰,WAVE-31-WHT-F,2,287120,44000,11485,10049,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260825-05-00,1,KR,KRW,CUST-0347,서울,마포구,paid,정상 범위,v2
2026-08-25T16:57:00+09:00,무신사,WAVE-31-WHT-F,3,408480,44000,49018,18382,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260825-05-01,1,KR,KRW,CUST-0358,경기,성남시,paid,정상 범위,v2
2026-08-25T17:10:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260825-05-02,1,KR,KRW,CUST-0369,경기,수원시,paid,정상 범위,v2
2026-08-25T18:23:00+09:00,네이버,WAVE-31-WHT-F,3,430680,44000,34454,10767,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260825-05-03,1,KR,KRW,CUST-0380,부산,해운대구,paid,정상 범위,v2
2026-08-25T19:36:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260825-05-04,1,KR,KRW,CUST-0391,인천,연수구,paid,정상 범위,v2
2026-08-25T20:49:00+09:00,매장 POS,WAVE-31-WHT-F,2,287120,44000,5742,2871,0,0,0,STORE-HANNAM,한남점,Sheer Shirt,TOP,EVENT14-20260825-05-05,1,KR,KRW,CUST-0402,서울,용산구,paid,정상 범위,v2
2026-08-25T16:55:00+09:00,자사몰,MOSS-18-BLK-F,1,104880,42000,4195,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260825-06-00,1,KR,KRW,CUST-0384,경기,성남시,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T17:08:00+09:00,무신사,MOSS-18-BLK-F,1,104880,42000,12586,4720,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260825-06-01,1,KR,KRW,CUST-0395,경기,수원시,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T18:21:00+09:00,29CM,MOSS-18-BLK-F,1,104880,42000,14683,4195,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260825-06-02,1,KR,KRW,CUST-0406,부산,해운대구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T19:34:00+09:00,네이버,MOSS-18-BLK-F,1,104880,42000,8390,2622,3500,6500,1,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260825-06-03,1,KR,KRW,CUST-0417,인천,연수구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T20:47:00+09:00,W컨셉,MOSS-18-BLK-F,1,104880,42000,15732,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260825-06-04,1,KR,KRW,CUST-0428,대구,수성구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T10:00:00+09:00,매장 POS,MOSS-18-BLK-F,1,104880,42000,2098,1049,0,0,0,STORE-BUSAN,부산 센텀,Volume Bermuda,BOTTOM,EVENT14-20260825-06-05,1,KR,KRW,CUST-0439,부산,해운대구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-25T17:06:00+09:00,자사몰,LUME-09-BEG-F,3,517980,59000,20719,18129,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260825-07-00,1,KR,KRW,CUST-0421,경기,수원시,paid,정상 범위,v2
2026-08-25T18:19:00+09:00,무신사,LUME-09-BEG-F,2,327520,59000,39302,14738,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260825-07-01,1,KR,KRW,CUST-0432,부산,해운대구,paid,정상 범위,v2
2026-08-25T19:32:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260825-07-02,1,KR,KRW,CUST-0443,인천,연수구,paid,정상 범위,v2
2026-08-25T20:45:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260825-07-03,1,KR,KRW,CUST-0454,대구,수성구,paid,정상 범위,v2
2026-08-25T10:58:00+09:00,W컨셉,LUME-09-BEG-F,2,313280,59000,46992,10965,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260825-07-04,1,KR,KRW,CUST-0465,서울,성동구,paid,정상 범위,v2
2026-08-25T11:11:00+09:00,매장 POS,LUME-09-BEG-F,1,172660,59000,3453,1727,0,0,0,STORE-SHANGHAI,상하이 IFC,Knit Cardigan,KNIT,EVENT14-20260825-07-05,1,CN,KRW,CUST-0476,上海,浦东新区,paid,정상 범위,v2
2026-08-25T18:17:00+09:00,자사몰,CORE-55-WHT-F,5,329800,19000,13192,11543,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260825-08-00,1,KR,KRW,CUST-0458,부산,해운대구,paid,정상 범위,v2
2026-08-25T19:30:00+09:00,무신사,CORE-55-WHT-F,7,437920,19000,52550,19706,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260825-08-01,1,KR,KRW,CUST-0469,인천,연수구,paid,정상 범위,v2
2026-08-25T20:43:00+09:00,29CM,CORE-55-WHT-F,4,255680,19000,35795,10227,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260825-08-02,1,KR,KRW,CUST-0480,대구,수성구,paid,정상 범위,v2
2026-08-25T10:56:00+09:00,네이버,CORE-55-WHT-F,4,263840,19000,21107,6596,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260825-08-03,1,KR,KRW,CUST-0491,서울,성동구,paid,정상 범위,v2
2026-08-25T11:09:00+09:00,W컨셉,CORE-55-WHT-F,4,239360,19000,35904,8378,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260825-08-04,1,KR,KRW,CUST-0502,서울,강남구,paid,정상 범위,v2
2026-08-25T12:22:00+09:00,매장 POS,CORE-55-WHT-F,3,197880,19000,3958,1979,0,0,0,STORE-SEONGSU,성수 플래그십,Logo Tee,TOP,EVENT14-20260825-08-05,1,KR,KRW,CUST-0513,서울,성동구,paid,정상 범위,v2
2026-08-25T19:28:00+09:00,자사몰,FORM-42-DEN-F,2,325920,58000,13037,11407,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260825-09-00,1,KR,KRW,CUST-0495,인천,연수구,paid,정상 범위,v2
2026-08-25T20:41:00+09:00,무신사,FORM-42-DEN-F,3,463680,58000,55642,20866,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260825-09-01,1,KR,KRW,CUST-0506,대구,수성구,paid,정상 범위,v2
2026-08-25T10:54:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260825-09-02,1,KR,KRW,CUST-0517,서울,성동구,paid,정상 범위,v2
2026-08-25T11:07:00+09:00,네이버,FORM-42-DEN-F,2,325920,58000,26074,8148,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260825-09-03,1,KR,KRW,CUST-0528,서울,강남구,paid,정상 범위,v2
2026-08-25T12:20:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260825-09-04,1,KR,KRW,CUST-0539,서울,마포구,paid,정상 범위,v2
2026-08-25T13:33:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-GANGNAM,강남점,Denim Skirt,BOTTOM,EVENT14-20260825-09-05,1,KR,KRW,CUST-0550,서울,강남구,paid,정상 범위,v2
2026-08-25T20:39:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260825-10-00,1,KR,KRW,CUST-0532,대구,수성구,paid,정상 범위,v2
2026-08-25T10:52:00+09:00,무신사,COVE-14-BLK-F,2,419520,76000,50342,18878,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260825-10-01,1,KR,KRW,CUST-0543,서울,성동구,paid,정상 범위,v2
2026-08-25T11:05:00+09:00,29CM,COVE-14-BLK-F,1,214320,76000,30005,8573,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260825-10-02,1,KR,KRW,CUST-0554,서울,강남구,paid,정상 범위,v2
2026-08-25T12:18:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260825-10-03,1,KR,KRW,CUST-0565,서울,마포구,paid,정상 범위,v2
2026-08-25T13:31:00+09:00,W컨셉,COVE-14-BLK-F,1,200640,76000,30096,7022,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260825-10-04,1,KR,KRW,CUST-0576,경기,성남시,paid,정상 범위,v2
2026-08-25T14:44:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-HANNAM,한남점,Maxi Dress,DRESS,EVENT14-20260825-10-05,1,KR,KRW,CUST-0587,서울,용산구,paid,정상 범위,v2
2026-08-25T10:50:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260825-11-00,1,KR,KRW,CUST-0569,서울,성동구,paid,정상 범위,v2
2026-08-25T11:03:00+09:00,무신사,EDGE-28-GRY-F,2,493120,91000,59174,22190,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260825-11-01,1,KR,KRW,CUST-0580,서울,강남구,paid,정상 범위,v2
2026-08-25T12:16:00+09:00,29CM,EDGE-28-GRY-F,1,251920,91000,35269,10077,3500,6500,1,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260825-11-02,1,KR,KRW,CUST-0591,서울,마포구,paid,정상 범위,v2
2026-08-25T13:29:00+09:00,네이버,EDGE-28-GRY-F,1,259960,91000,20797,6499,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260825-11-03,1,KR,KRW,CUST-0602,경기,성남시,paid,정상 범위,v2
2026-08-25T14:42:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260825-11-04,1,KR,KRW,CUST-0613,경기,수원시,paid,정상 범위,v2
2026-08-25T15:55:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-BUSAN,부산 센텀,Zip Jacket,OUTER,EVENT14-20260825-11-05,1,KR,KRW,CUST-0624,부산,해운대구,paid,정상 범위,v2
2026-08-26T10:56:00+09:00,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260826-00-00,1,KR,KRW,CUST-0185,서울,성동구,paid,정상 범위,v2
2026-08-26T11:09:00+09:00,무신사,ARC-07-BLK-F,5,0,82000,0,0,0,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260826-00-01,1,KR,KRW,CUST-0196,서울,강남구,cancelled,정상 범위,v2
2026-08-26T12:22:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260826-00-02,1,KR,KRW,CUST-0207,서울,마포구,paid,정상 범위,v2
2026-08-26T13:35:00+09:00,네이버,ARC-07-BLK-F,4,962240,82000,76979,24056,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260826-00-03,1,KR,KRW,CUST-0218,경기,성남시,paid,정상 범위,v2
2026-08-26T14:48:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260826-00-04,1,KR,KRW,CUST-0229,경기,수원시,paid,정상 범위,v2
2026-08-26T15:01:00+09:00,매장 POS,ARC-07-BLK-F,3,721680,82000,14434,7217,0,0,0,STORE-BUSAN,부산 센텀,Utility Jacket,OUTER,EVENT14-20260826-00-05,1,KR,KRW,CUST-0240,부산,해운대구,paid,정상 범위,v2
2026-08-26T11:07:00+09:00,자사몰,FLOW-22-BLK-F,12,1839120,51000,73565,64369,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260826-01-00,1,KR,KRW,CUST-0222,서울,강남구,paid,FLOW-22 부산 수요 급증,v2
2026-08-26T12:20:00+09:00,무신사,FLOW-22-BLK-F,6,872160,51000,104659,39247,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260826-01-01,1,KR,KRW,CUST-0233,서울,마포구,paid,정상 범위,v2
2026-08-26T13:33:00+09:00,29CM,FLOW-22-BLK-F,3,445560,51000,62378,17822,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260826-01-02,1,KR,KRW,CUST-0244,경기,성남시,paid,정상 범위,v2
2026-08-26T14:46:00+09:00,네이버,FLOW-22-BLK-F,3,459780,51000,36782,11495,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260826-01-03,1,KR,KRW,CUST-0255,경기,수원시,paid,정상 범위,v2
2026-08-26T15:59:00+09:00,W컨셉,FLOW-22-BLK-F,3,417120,51000,62568,14599,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260826-01-04,1,KR,KRW,CUST-0266,부산,해운대구,paid,정상 범위,v2
2026-08-26T16:12:00+09:00,매장 POS,FLOW-22-BLK-F,7,1072820,51000,21456,10728,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,EVENT14-20260826-01-05,1,KR,KRW,CUST-0277,부산,해운대구,paid,FLOW-22 부산 수요 급증,v2
2026-08-26T12:18:00+09:00,자사몰,EASE-19-CRM-F,2,193520,36000,7741,6773,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260826-02-00,1,KR,KRW,CUST-0259,서울,마포구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T13:31:00+09:00,무신사,EASE-19-CRM-F,2,193520,36000,23222,8708,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260826-02-01,1,KR,KRW,CUST-0270,경기,성남시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T14:44:00+09:00,29CM,EASE-19-CRM-F,1,96760,36000,13546,3870,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260826-02-02,1,KR,KRW,CUST-0281,경기,수원시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T15:57:00+09:00,네이버,EASE-19-CRM-F,2,193520,36000,15482,4838,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260826-02-03,1,KR,KRW,CUST-0292,부산,해운대구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T16:10:00+09:00,W컨셉,EASE-19-CRM-F,1,96760,36000,14514,3387,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260826-02-04,1,KR,KRW,CUST-0303,인천,연수구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T17:23:00+09:00,매장 POS,EASE-19-CRM-F,1,96760,36000,1935,968,0,0,0,STORE-SEONGSU,성수 플래그십,Layer Top,TOP,EVENT14-20260826-02-05,1,KR,KRW,CUST-0314,서울,성동구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-26T13:29:00+09:00,자사몰,NOVA-11-NVY-F,4,845840,72000,33834,29604,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260826-03-00,1,KR,KRW,CUST-0296,경기,성남시,paid,정상 범위,v2
2026-08-26T14:42:00+09:00,무신사,NOVA-11-NVY-F,3,601680,72000,72202,27076,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260826-03-01,1,KR,KRW,CUST-0307,경기,수원시,paid,정상 범위,v2
2026-08-26T15:55:00+09:00,29CM,NOVA-11-NVY-F,2,409840,72000,57378,16394,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260826-03-02,1,KR,KRW,CUST-0318,부산,해운대구,paid,정상 범위,v2
2026-08-26T16:08:00+09:00,네이버,NOVA-11-NVY-F,3,634380,72000,50750,15860,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260826-03-03,1,KR,KRW,CUST-0329,인천,연수구,paid,정상 범위,v2
2026-08-26T17:21:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260826-03-04,1,KR,KRW,CUST-0340,대구,수성구,paid,정상 범위,v2
2026-08-26T18:34:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-GANGNAM,강남점,Volume Dress,DRESS,EVENT14-20260826-03-05,1,KR,KRW,CUST-0351,서울,강남구,paid,정상 범위,v2
2026-08-26T14:40:00+09:00,자사몰,AIR-24-NVY-F,11,2112660,68000,84506,73943,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260826-04-00,1,KR,KRW,CUST-0333,경기,수원시,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T15:53:00+09:00,무신사,AIR-24-NVY-F,9,1639440,68000,196733,73775,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260826-04-01,1,KR,KRW,CUST-0344,부산,해운대구,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T16:06:00+09:00,29CM,AIR-24-NVY-F,8,1488960,68000,208454,59558,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260826-04-02,1,KR,KRW,CUST-0355,인천,연수구,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T17:19:00+09:00,네이버,AIR-24-NVY-F,8,1536480,68000,122918,38412,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260826-04-03,1,KR,KRW,CUST-0366,대구,수성구,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T18:32:00+09:00,W컨셉,AIR-24-NVY-F,8,1393920,68000,209088,48787,3500,6500,1,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260826-04-04,1,KR,KRW,CUST-0377,서울,성동구,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T19:45:00+09:00,매장 POS,AIR-24-NVY-F,6,1152360,68000,23047,11524,0,0,0,STORE-HANNAM,한남점,Airy Volume Dress,DRESS,EVENT14-20260826-04-05,1,KR,KRW,CUST-0388,서울,용산구,paid,AIR-24 재주문 필요 수요,v2
2026-08-26T15:51:00+09:00,자사몰,WAVE-31-WHT-F,3,430680,44000,17227,15074,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260826-05-00,1,KR,KRW,CUST-0370,부산,해운대구,paid,정상 범위,v2
2026-08-26T16:04:00+09:00,무신사,WAVE-31-WHT-F,3,408480,44000,49018,18382,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260826-05-01,1,KR,KRW,CUST-0381,인천,연수구,paid,정상 범위,v2
2026-08-26T17:17:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260826-05-02,1,KR,KRW,CUST-0392,대구,수성구,paid,정상 범위,v2
2026-08-26T18:30:00+09:00,네이버,WAVE-31-WHT-F,2,287120,44000,22970,7178,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260826-05-03,1,KR,KRW,CUST-0403,서울,성동구,paid,정상 범위,v2
2026-08-26T19:43:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260826-05-04,1,KR,KRW,CUST-0414,서울,강남구,paid,정상 범위,v2
2026-08-26T20:56:00+09:00,매장 POS,WAVE-31-WHT-F,2,287120,44000,5742,2871,0,0,0,STORE-BUSAN,부산 센텀,Sheer Shirt,TOP,EVENT14-20260826-05-05,1,KR,KRW,CUST-0425,부산,해운대구,paid,정상 범위,v2
2026-08-26T16:02:00+09:00,자사몰,MOSS-18-BLK-F,1,104880,42000,4195,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260826-06-00,1,KR,KRW,CUST-0407,인천,연수구,paid,MOSS-18 과잉재고·판매 둔화,v2
