sku_code,location_code,location_name,snapshot_at,on_hand_qty,reserved_qty,available_qty,in_transit_qty,damaged_qty,safety_stock_qty,scenario_note,data_pack_version
FORM-42-DEN-F,STORE-GANGNAM,강남점,2026-08-22T09:00:00+09:00,215,1,214,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-HANNAM,한남점,2026-08-22T09:00:00+09:00,193,2,191,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-BUSAN,부산 센텀,2026-08-22T09:00:00+09:00,231,3,228,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SHANGHAI,상하이 IFC,2026-08-22T09:00:00+09:00,269,4,265,0,0,28,정상 범위,v2
FORM-42-DEN-F,DC-ONLINE,온라인 DC,2026-08-22T09:00:00+09:00,247,5,242,0,0,28,정상 범위,v2
COVE-14-BLK-F,ONLINE,온라인몰,2026-08-22T09:00:00+09:00,168,0,168,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-22T09:00:00+09:00,206,1,205,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-GANGNAM,강남점,2026-08-22T09:00:00+09:00,184,2,182,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-HANNAM,한남점,2026-08-22T09:00:00+09:00,222,3,219,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-BUSAN,부산 센텀,2026-08-22T09:00:00+09:00,260,4,256,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-22T09:00:00+09:00,238,5,233,0,0,24,정상 범위,v2
COVE-14-BLK-F,DC-ONLINE,온라인 DC,2026-08-22T09:00:00+09:00,276,6,270,0,0,24,정상 범위,v2
EDGE-28-GRY-F,ONLINE,온라인몰,2026-08-22T09:00:00+09:00,197,1,196,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SEONGSU,성수 플래그십,2026-08-22T09:00:00+09:00,175,2,173,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-GANGNAM,강남점,2026-08-22T09:00:00+09:00,213,3,210,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-HANNAM,한남점,2026-08-22T09:00:00+09:00,251,4,247,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-BUSAN,부산 센텀,2026-08-22T09:00:00+09:00,229,5,224,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SHANGHAI,상하이 IFC,2026-08-22T09:00:00+09:00,267,6,261,0,0,24,정상 범위,v2
EDGE-28-GRY-F,DC-ONLINE,온라인 DC,2026-08-22T09:00:00+09:00,298,0,298,0,0,24,정상 범위,v2
ARC-07-BLK-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,57,5,52,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,164,6,158,0,0,35,이동 가능 잉여,v2
ARC-07-BLK-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,94,0,94,0,0,35,판매 급증·품절 위험,v2
ARC-07-BLK-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,117,1,116,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,155,2,153,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,193,3,190,0,0,35,정상 범위,v2
ARC-07-BLK-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,146,4,142,0,0,35,정상 범위,v2
FLOW-22-BLK-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,78,6,72,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,130,0,130,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,108,1,107,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,178,2,176,0,0,38,이동 가능 잉여,v2
FLOW-22-BLK-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,122,3,119,0,0,38,판매 급증·품절 위험,v2
FLOW-22-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,162,4,158,0,0,38,정상 범위,v2
FLOW-22-BLK-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,162,5,157,0,0,38,정상 범위,v2
EASE-19-CRM-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,158,0,158,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,136,1,135,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,154,2,152,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,188,3,185,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,162,4,158,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,178,5,173,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,246,6,240,0,0,30,과잉재고·할인 최소화 검토,v2
NOVA-11-NVY-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,92,1,91,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,130,2,128,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,168,3,165,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,146,4,142,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,184,5,179,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,222,6,216,0,0,28,정상 범위,v2
NOVA-11-NVY-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,193,0,193,0,0,28,정상 범위,v2
AIR-24-NVY-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,81,2,79,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,108,3,105,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,91,4,87,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,117,5,112,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,139,6,133,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,120,0,120,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,148,1,147,0,0,32,전사 부족·재주문 필요,v2
WAVE-31-WHT-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,150,3,147,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,128,4,124,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,166,5,161,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,204,6,198,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,175,0,175,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,213,1,212,0,0,28,정상 범위,v2
WAVE-31-WHT-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,251,2,249,0,0,28,정상 범위,v2
MOSS-18-BLK-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,165,4,161,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,179,5,174,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,198,6,192,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,187,0,187,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,196,1,195,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,215,2,213,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,248,3,245,0,0,26,과잉재고·할인 최소화 검토,v2
LUME-09-BEG-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,148,5,143,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,186,6,180,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,157,0,157,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,195,1,194,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,233,2,231,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,211,3,208,0,2,25,정상 범위,v2
LUME-09-BEG-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,249,4,245,0,0,25,정상 범위,v2
CORE-55-WHT-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,174,6,168,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,145,0,145,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,183,1,182,0,2,45,정상 범위,v2
CORE-55-WHT-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,221,2,219,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,199,3,196,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,237,4,233,0,0,45,정상 범위,v2
CORE-55-WHT-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,275,5,270,0,0,45,정상 범위,v2
FORM-42-DEN-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,139,0,139,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,177,1,176,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,215,2,213,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,193,3,190,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,231,4,227,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,269,5,264,0,0,28,정상 범위,v2
FORM-42-DEN-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,247,6,241,0,0,28,정상 범위,v2
COVE-14-BLK-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,169,1,168,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,207,2,205,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,185,3,182,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,223,4,219,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,261,5,256,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,239,6,233,0,0,24,정상 범위,v2
COVE-14-BLK-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,270,0,270,0,0,24,정상 범위,v2
EDGE-28-GRY-F,ONLINE,온라인몰,2026-08-23T09:00:00+09:00,198,2,196,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SEONGSU,성수 플래그십,2026-08-23T09:00:00+09:00,176,3,173,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-GANGNAM,강남점,2026-08-23T09:00:00+09:00,214,4,210,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-HANNAM,한남점,2026-08-23T09:00:00+09:00,252,5,247,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-BUSAN,부산 센텀,2026-08-23T09:00:00+09:00,230,6,224,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SHANGHAI,상하이 IFC,2026-08-23T09:00:00+09:00,261,0,261,0,0,24,정상 범위,v2
EDGE-28-GRY-F,DC-ONLINE,온라인 DC,2026-08-23T09:00:00+09:00,299,1,298,0,0,24,정상 범위,v2
ARC-07-BLK-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,55,6,49,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,168,0,168,0,0,35,이동 가능 잉여,v2
ARC-07-BLK-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,85,1,84,0,0,35,판매 급증·품절 위험,v2
ARC-07-BLK-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,117,2,115,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,155,3,152,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,193,4,189,0,0,35,정상 범위,v2
ARC-07-BLK-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,141,5,136,0,0,35,정상 범위,v2
FLOW-22-BLK-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,67,0,67,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,130,1,129,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,108,2,106,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,185,3,182,0,0,38,이동 가능 잉여,v2
FLOW-22-BLK-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,110,4,106,0,0,38,판매 급증·품절 위험,v2
FLOW-22-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,162,5,157,0,0,38,정상 범위,v2
FLOW-22-BLK-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,154,6,148,0,0,38,정상 범위,v2
EASE-19-CRM-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,166,1,165,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,143,2,141,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,158,3,155,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,191,4,187,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,164,5,159,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,175,6,169,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,243,0,243,0,0,30,과잉재고·할인 최소화 검토,v2
NOVA-11-NVY-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,92,2,90,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,130,3,127,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,168,4,164,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,146,5,141,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,184,6,178,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,215,0,215,0,0,28,정상 범위,v2
NOVA-11-NVY-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,193,1,192,0,0,28,정상 범위,v2
AIR-24-NVY-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,74,3,71,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,98,4,94,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,82,5,77,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,106,6,100,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,118,0,118,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,107,1,106,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,134,2,132,0,0,32,전사 부족·재주문 필요,v2
WAVE-31-WHT-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,150,4,146,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,128,5,123,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,166,6,160,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,197,0,197,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,175,1,174,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,213,2,211,0,0,28,정상 범위,v2
WAVE-31-WHT-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,251,3,248,0,0,28,정상 범위,v2
MOSS-18-BLK-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,175,5,170,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,184,6,178,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,192,0,192,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,191,1,190,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,195,2,193,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,210,3,207,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,254,4,250,0,0,26,과잉재고·할인 최소화 검토,v2
LUME-09-BEG-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,149,6,143,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,180,0,180,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,158,1,157,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,196,2,194,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,234,3,231,0,2,25,정상 범위,v2
LUME-09-BEG-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,212,4,208,0,0,25,정상 범위,v2
LUME-09-BEG-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,250,5,245,0,0,25,정상 범위,v2
CORE-55-WHT-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,167,0,167,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,145,1,144,0,2,45,정상 범위,v2
CORE-55-WHT-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,183,2,181,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,221,3,218,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,199,4,195,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,237,5,232,0,0,45,정상 범위,v2
CORE-55-WHT-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,275,6,269,0,0,45,정상 범위,v2
FORM-42-DEN-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,140,1,139,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,178,2,176,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,216,3,213,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,194,4,190,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,232,5,227,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,270,6,264,0,0,28,정상 범위,v2
FORM-42-DEN-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,241,0,241,0,0,28,정상 범위,v2
COVE-14-BLK-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,169,2,167,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,207,3,204,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,185,4,181,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,223,5,218,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,261,6,255,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,232,0,232,0,0,24,정상 범위,v2
COVE-14-BLK-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,270,1,269,0,0,24,정상 범위,v2
EDGE-28-GRY-F,ONLINE,온라인몰,2026-08-24T09:00:00+09:00,199,3,196,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SEONGSU,성수 플래그십,2026-08-24T09:00:00+09:00,177,4,173,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-GANGNAM,강남점,2026-08-24T09:00:00+09:00,215,5,210,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-HANNAM,한남점,2026-08-24T09:00:00+09:00,253,6,247,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-BUSAN,부산 센텀,2026-08-24T09:00:00+09:00,224,0,224,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SHANGHAI,상하이 IFC,2026-08-24T09:00:00+09:00,262,1,261,0,0,24,정상 범위,v2
EDGE-28-GRY-F,DC-ONLINE,온라인 DC,2026-08-24T09:00:00+09:00,300,2,298,0,0,24,정상 범위,v2
ARC-07-BLK-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,45,0,45,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,180,1,179,0,0,35,이동 가능 잉여,v2
ARC-07-BLK-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,76,2,74,0,0,35,판매 급증·품절 위험,v2
ARC-07-BLK-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,116,3,113,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,154,4,150,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,192,5,187,0,0,35,정상 범위,v2
ARC-07-BLK-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,137,6,131,0,0,35,정상 범위,v2
FLOW-22-BLK-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,63,1,62,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,131,2,129,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,109,3,106,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,191,4,187,0,0,38,이동 가능 잉여,v2
FLOW-22-BLK-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,97,5,92,0,0,38,판매 급증·품절 위험,v2
FLOW-22-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,163,6,157,0,0,38,정상 범위,v2
FLOW-22-BLK-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,140,0,140,0,0,38,정상 범위,v2
EASE-19-CRM-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,173,2,171,0,0,30,과잉재고·할인 최소화 검토,v2
